AC,AF,AR,AS,AST,AY,AwayTeam,B365A,B365D,B365H,BWA,BWD,BWH,Date,Day,Div,FTAG,FTHG,FTR,HC,HF,HR,HS,HST,HTAG,HTHG,HTR,HY,HomeTeam,IWA,IWD,IWH,Month,Referee,VCA,VCD,VCH,Year,season
3.0,2.0,0.0,7.0,0.0,0.0,West Ham,4.33,3.6,1.83,4.33,3.6,1.85,2021-03-14,14,E0,0.0,1.0,H,6.0,12.0,0.0,15.0,4.0,0.0,0.0,D,4.0,Man United,4.3,3.55,1.85,03,M Atkinson,4.5,3.6,1.83,2021,2021
5.0,10.0,0.0,8.0,6.0,0.0,Brighton,2.5,3.1,2.9,2.55,3.1,3.0,2021-03-14,14,E0,2.0,1.0,A,4.0,11.0,0.0,9.0,4.0,1.0,1.0,D,0.0,Southampton,2.6,3.05,2.95,03,S Attwell,2.6,3.1,2.9,2021,2021
2.0,10.0,0.0,12.0,4.0,1.0,Liverpool,1.72,3.75,4.75,1.75,3.7,4.75,2021-03-15,15,E0,1.0,0.0,A,3.0,17.0,0.0,10.0,5.0,1.0,0.0,A,2.0,Wolves,1.75,3.7,4.7,03,C Pawson,1.75,3.6,5.0,2021,2021
7.0,12.0,0.0,13.0,4.0,2.0,Leeds,3.0,3.4,2.37,2.95,3.4,2.4,2021-03-19,19,E0,2.0,1.0,A,13.0,13.0,0.0,13.0,6.0,1.0,1.0,D,2.0,Fulham,3.0,3.25,2.45,03,D Coote,3.1,3.3,2.4,2021,2021
1.0,5.0,0.0,3.0,1.0,1.0,Newcastle,6.0,3.5,1.66,6.5,3.5,1.65,2021-03-20,20,E0,0.0,3.0,H,3.0,12.0,0.0,11.0,6.0,0.0,1.0,H,0.0,Brighton,6.0,3.6,1.65,03,A Taylor,6.0,3.6,1.65,2021,2021
5.0,8.0,0.0,16.0,7.0,1.0,Arsenal,2.45,3.5,2.8,2.45,3.6,2.75,2021-03-21,21,E0,3.0,3.0,D,3.0,18.0,0.0,15.0,5.0,1.0,3.0,H,3.0,West Ham,2.5,3.4,2.8,03,J Moss,2.5,3.3,2.88,2021,2021
8.0,13.0,0.0,9.0,3.0,2.0,Tottenham,2.45,3.3,2.9,2.45,3.4,2.9,2021-03-21,21,E0,2.0,0.0,A,5.0,18.0,0.0,8.0,1.0,1.0,0.0,A,3.0,Aston Villa,2.4,3.35,2.95,03,M Dean,2.4,3.4,2.9,2021,2021
2.0,10.0,0.0,16.0,7.0,1.0,Liverpool,2.15,3.7,3.1,2.2,3.6,3.1,2021-04-03,03,E0,3.0,0.0,A,1.0,10.0,0.0,3.0,2.0,0.0,0.0,D,1.0,Arsenal,2.25,3.5,3.1,04,S Attwell,2.25,3.5,3.13,2021,2021
7.0,13.0,0.0,9.0,1.0,2.0,Sheffield United,6.5,4.33,1.5,5.75,4.4,1.53,2021-04-03,03,E0,1.0,2.0,H,5.0,12.0,0.0,23.0,8.0,1.0,1.0,D,1.0,Leeds,7.0,4.4,1.47,04,G Scott,7.0,4.2,1.5,2021,2021
1.0,12.0,0.0,11.0,4.0,3.0,Man City,1.53,4.2,6.0,1.55,4.1,6.25,2021-04-03,03,E0,2.0,0.0,A,1.0,13.0,0.0,5.0,2.0,0.0,0.0,D,2.0,Leicester,1.57,3.85,6.75,04,A Taylor,1.57,4.0,6.0,2021,2021
3.0,6.0,0.0,14.0,7.0,1.0,West Brom,15.0,6.0,1.22,15.0,6.75,1.2,2021-04-03,03,E0,5.0,2.0,A,10.0,11.0,1.0,18.0,8.0,2.0,1.0,A,1.0,Chelsea,15.0,6.5,1.2,04,D Coote,17.0,6.0,1.22,2021,2021
7.0,10.0,0.0,7.0,5.0,0.0,Burnley,3.8,3.3,2.05,3.75,3.4,2.05,2021-04-04,04,E0,2.0,3.0,H,6.0,11.0,0.0,24.0,9.0,2.0,2.0,D,0.0,Southampton,3.8,3.25,2.1,04,A Marriner,3.9,3.3,2.05,2021,2021
3.0,14.0,0.0,11.0,5.0,2.0,Tottenham,1.6,4.0,5.5,1.6,4.1,5.5,2021-04-04,04,E0,2.0,2.0,D,7.0,13.0,0.0,22.0,6.0,2.0,1.0,A,3.0,Newcastle,1.63,3.95,5.5,04,C Pawson,1.62,3.9,5.75,2021,2021
4.0,20.0,0.0,15.0,7.0,2.0,Fulham,3.3,3.3,2.25,3.3,3.3,2.25,2021-04-04,04,E0,1.0,3.0,H,4.0,14.0,0.0,14.0,4.0,0.0,0.0,D,1.0,Aston Villa,3.3,3.25,2.3,04,A Madley,3.4,3.2,2.25,2021,2021
6.0,7.0,0.0,5.0,3.0,2.0,Brighton,5.5,4.0,1.61,5.5,4.0,1.62,2021-04-04,04,E0,1.0,2.0,H,5.0,14.0,0.0,15.0,7.0,1.0,0.0,A,2.0,Man United,5.25,3.9,1.65,04,M Dean,5.5,3.8,1.65,2021,2021
4.0,10.0,0.0,13.0,6.0,0.0,Crystal Palace,5.0,3.5,1.75,4.75,3.4,1.83,2021-04-05,05,E0,1.0,1.0,D,3.0,10.0,0.0,15.0,7.0,0.0,0.0,D,2.0,Everton,4.9,3.45,1.8,04,K Friend,5.0,3.4,1.8,2021,2021
2.0,9.0,0.0,9.0,6.0,4.0,West Ham,2.55,3.2,2.87,2.5,3.2,2.95,2021-04-05,05,E0,3.0,2.0,A,4.0,9.0,0.0,20.0,5.0,3.0,1.0,A,1.0,Wolves,2.6,3.1,2.95,04,M Oliver,2.6,3.0,3.0,2021,2021
4.0,8.0,0.0,7.0,3.0,0.0,Wolves,3.1,3.0,2.5,3.1,3.0,2.55,2021-04-09,09,E0,1.0,0.0,A,3.0,11.0,0.0,14.0,3.0,0.0,0.0,D,0.0,Fulham,3.1,3.0,2.55,04,J Moss,3.2,3.0,2.55,2021,2021
8.0,12.0,0.0,23.0,10.0,0.0,Chelsea,1.53,3.8,7.0,1.55,3.75,7.25,2021-04-10,10,E0,4.0,1.0,A,0.0,7.0,0.0,1.0,1.0,3.0,0.0,A,1.0,Crystal Palace,1.53,4.0,6.75,04,M Oliver,1.53,3.9,7.0,2021,2021
0.0,11.0,0.0,9.0,5.0,4.0,Aston Villa,6.5,4.33,1.5,6.0,4.33,1.53,2021-04-10,10,E0,1.0,2.0,H,7.0,16.0,0.0,23.0,10.0,1.0,0.0,A,2.0,Liverpool,6.0,4.5,1.53,04,P Tierney,6.5,4.33,1.5,2021,2021
3.0,15.0,1.0,2.0,2.0,1.0,Leeds,10.0,5.75,1.28,10.0,6.0,1.28,2021-04-10,10,E0,2.0,1.0,A,9.0,12.0,0.0,29.0,7.0,1.0,0.0,A,3.0,Man City,8.0,6.0,1.33,04,A Marriner,10.5,5.75,1.3,2021,2021
3.0,12.0,0.0,10.0,5.0,0.0,Newcastle,3.4,3.1,2.3,3.4,3.1,2.3,2021-04-11,11,E0,2.0,1.0,A,13.0,11.0,0.0,24.0,4.0,0.0,1.0,H,1.0,Burnley,3.35,3.1,2.35,04,A Taylor,3.4,3.1,2.3,2021,2021
9.0,13.0,0.0,15.0,5.0,3.0,Leicester,2.37,3.3,3.0,2.4,3.3,3.0,2021-04-11,11,E0,2.0,3.0,H,1.0,7.0,0.0,4.0,4.0,0.0,2.0,H,3.0,West Ham,2.4,3.35,3.0,04,M Dean,2.45,3.3,3.0,2021,2021
5.0,15.0,0.0,12.0,7.0,5.0,Man United,2.45,3.4,2.87,2.45,3.4,2.9,2021-04-11,11,E0,3.0,1.0,A,7.0,11.0,0.0,12.0,3.0,0.0,1.0,H,1.0,Tottenham,2.5,3.4,2.85,04,C Kavanagh,2.45,3.4,2.88,2021,2021
4.0,6.0,0.0,14.0,5.0,1.0,Arsenal,1.57,3.75,6.5,1.57,4.0,6.0,2021-04-11,11,E0,3.0,0.0,A,2.0,9.0,0.0,7.0,2.0,1.0,0.0,A,1.0,Sheffield United,1.55,4.1,6.25,04,P Bankes,1.57,3.9,6.5,2021,2021
10.0,11.0,0.0,14.0,4.0,1.0,Southampton,2.1,3.3,3.6,2.2,3.1,3.6,2021-04-12,12,E0,0.0,3.0,H,5.0,12.0,0.0,15.0,6.0,0.0,2.0,H,0.0,West Brom,2.2,3.25,3.5,04,S Hooper,2.2,3.3,3.4,2021,2021
3.0,7.0,0.0,8.0,1.0,2.0,Everton,3.3,3.3,2.25,3.3,3.3,2.25,2021-04-12,12,E0,0.0,0.0,D,10.0,12.0,0.0,23.0,3.0,0.0,0.0,D,1.0,Brighton,3.3,3.2,2.3,04,D England,3.3,3.2,2.3,2021,2021
3.0,8.0,0.0,12.0,3.0,1.0,Tottenham,2.1,3.5,3.4,2.15,3.4,3.4,2021-04-16,16,E0,2.0,2.0,D,6.0,8.0,0.0,18.0,7.0,1.0,1.0,D,1.0,Everton,2.15,3.45,3.35,04,M Oliver,2.15,3.5,3.5,2021,2021
8.0,7.0,1.0,16.0,6.0,0.0,West Ham,2.05,3.5,3.5,2.05,3.5,3.6,2021-04-17,17,E0,2.0,3.0,H,3.0,9.0,0.0,16.0,8.0,0.0,2.0,H,2.0,Newcastle,2.1,3.4,3.6,04,K Friend,2.1,3.4,3.6,2021,2021
3.0,15.0,0.0,8.0,2.0,2.0,Sheffield United,5.75,3.5,1.66,5.75,3.6,1.67,2021-04-17,17,E0,0.0,1.0,H,3.0,8.0,0.0,10.0,5.0,0.0,0.0,D,1.0,Wolves,5.75,3.6,1.67,04,R Jones,6.0,3.5,1.67,2021,2021
3.0,12.0,0.0,10.0,3.0,2.0,Burnley,9.0,5.25,1.33,9.5,5.0,1.34,2021-04-18,18,E0,1.0,3.0,H,8.0,9.0,0.0,17.0,9.0,0.0,0.0,D,1.0,Man United,8.25,4.9,1.37,04,J Moss,10.0,5.0,1.33,2021,2021
1.0,11.0,0.0,3.0,1.0,3.0,Fulham,4.8,3.8,1.7,5.0,3.7,1.72,2021-04-18,18,E0,1.0,1.0,D,11.0,9.0,0.0,18.0,5.0,0.0,0.0,D,0.0,Arsenal,4.8,3.65,1.75,04,C Pawson,5.25,3.6,1.73,2021,2021
8.0,15.0,0.0,17.0,7.0,1.0,Liverpool,1.66,4.33,4.5,1.67,4.33,4.5,2021-04-19,19,E0,1.0,1.0,D,10.0,17.0,0.0,12.0,5.0,1.0,0.0,A,2.0,Leeds,1.67,4.2,4.7,04,A Taylor,1.65,4.2,4.8,2021,2021
3.0,9.0,1.0,11.0,2.0,0.0,Brighton,6.0,4.0,1.57,6.5,3.9,1.57,2021-04-20,20,E0,0.0,0.0,D,0.0,8.0,0.0,7.0,4.0,0.0,0.0,D,2.0,Chelsea,6.0,3.8,1.6,04,S Attwell,6.5,3.8,1.6,2021,2021
5.0,14.0,0.0,10.0,5.0,1.0,Southampton,4.5,3.8,1.75,4.33,3.8,1.8,2021-04-21,21,E0,1.0,2.0,H,5.0,10.0,0.0,12.0,3.0,1.0,0.0,A,2.0,Tottenham,4.3,3.8,1.8,04,D Coote,4.4,3.75,1.8,2021,2021
11.0,7.0,1.0,13.0,3.0,1.0,Man City,1.36,4.75,9.0,1.4,4.75,8.0,2021-04-21,21,E0,2.0,1.0,A,1.0,12.0,1.0,8.0,3.0,2.0,1.0,A,0.0,Aston Villa,1.37,5.0,8.25,04,P Bankes,1.36,5.0,9.0,2021,2021
3.0,12.0,0.0,4.0,1.0,2.0,West Brom,6.0,3.8,1.53,6.0,4.2,1.55,2021-04-22,22,E0,0.0,3.0,H,7.0,13.0,0.0,17.0,7.0,0.0,3.0,H,0.0,Leicester,5.75,4.0,1.6,04,A Madley,6.0,4.0,1.57,2021,2021
3.0,10.0,0.0,8.0,1.0,3.0,Everton,3.75,3.5,2.0,3.6,3.5,2.05,2021-04-23,23,E0,1.0,0.0,A,7.0,13.0,0.0,14.0,3.0,0.0,0.0,D,1.0,Arsenal,3.85,3.45,2.0,04,J Moss,3.8,3.4,2.05,2021,2021
3.0,7.0,0.0,7.0,4.0,1.0,Newcastle,12.0,6.5,1.22,11.5,6.25,1.25,2021-04-24,24,E0,1.0,1.0,D,6.0,9.0,0.0,22.0,9.0,0.0,1.0,H,2.0,Liverpool,12.0,6.5,1.25,04,A Marriner,13.0,6.0,1.25,2021,2021
2.0,11.0,0.0,17.0,6.0,4.0,Chelsea,1.75,3.6,4.75,1.75,3.8,4.75,2021-04-24,24,E0,1.0,0.0,A,4.0,9.0,1.0,9.0,2.0,1.0,0.0,A,0.0,West Ham,1.75,3.75,4.7,04,C Kavanagh,1.75,3.6,5.0,2021,2021
12.0,7.0,0.0,17.0,4.0,0.0,Brighton,1.75,3.4,5.25,1.72,3.6,5.25,2021-04-24,24,E0,0.0,1.0,H,2.0,13.0,0.0,7.0,3.0,0.0,1.0,H,3.0,Sheffield United,1.7,3.6,5.5,04,K Friend,1.73,3.5,5.5,2021,2021
4.0,9.0,0.0,10.0,4.0,2.0,West Brom,4.2,3.6,1.85,4.2,3.6,1.87,2021-04-25,25,E0,2.0,2.0,D,11.0,14.0,0.0,24.0,11.0,1.0,1.0,D,0.0,Aston Villa,4.2,3.65,1.85,04,S Attwell,4.4,3.6,1.83,2021,2021
6.0,11.0,0.0,16.0,4.0,1.0,Man United,1.75,4.2,4.0,1.8,4.0,4.1,2021-04-25,25,E0,0.0,0.0,D,2.0,21.0,0.0,6.0,3.0,0.0,0.0,D,4.0,Leeds,1.8,4.1,4.0,04,C Pawson,1.8,3.9,4.1,2021,2021
5.0,9.0,0.0,14.0,7.0,2.0,Burnley,3.9,3.4,2.0,3.9,3.4,2.0,2021-04-25,25,E0,4.0,0.0,A,8.0,8.0,0.0,12.0,2.0,3.0,0.0,A,1.0,Wolves,3.85,3.25,2.1,04,D England,4.0,3.2,2.05,2021,2021
2.0,12.0,0.0,4.0,2.0,1.0,Crystal Palace,8.5,4.33,1.4,7.5,4.4,1.45,2021-04-26,26,E0,1.0,2.0,H,7.0,13.0,0.0,13.0,5.0,1.0,0.0,A,0.0,Leicester,7.0,4.3,1.47,04,G Scott,8.0,4.2,1.45,2021,2021
10.0,13.0,0.0,23.0,9.0,0.0,Leicester,1.9,3.8,3.8,1.91,3.75,3.8,2021-04-30,30,E0,1.0,1.0,D,0.0,9.0,1.0,5.0,3.0,0.0,0.0,D,1.0,Southampton,1.9,3.7,3.85,04,R Jones,1.95,3.6,4.0,2021,2021
6.0,10.0,0.0,20.0,3.0,0.0,Man City,1.33,5.0,10.0,1.33,5.0,10.0,2021-05-01,01,E0,2.0,0.0,A,2.0,9.0,0.0,9.0,4.0,0.0,0.0,D,2.0,Crystal Palace,1.33,5.25,9.5,05,D Coote,1.3,5.25,11.0,2021,2021
9.0,6.0,0.0,11.0,2.0,1.0,Leeds,3.5,3.5,2.05,3.4,3.4,2.15,2021-05-01,01,E0,0.0,2.0,H,2.0,17.0,0.0,17.0,5.0,0.0,1.0,H,1.0,Brighton,3.5,3.45,2.1,05,C Kavanagh,3.5,3.4,2.1,2021,2021
8.0,8.0,0.0,10.0,3.0,1.0,Fulham,7.5,4.4,1.44,8.0,4.25,1.45,2021-05-01,01,E0,0.0,2.0,H,1.0,15.0,0.0,9.0,5.0,0.0,1.0,H,1.0,Chelsea,7.0,4.2,1.5,05,K Friend,8.0,4.2,1.45,2021,2021
6.0,13.0,0.0,13.0,5.0,2.0,Aston Villa,3.8,3.6,1.95,3.6,3.7,2.0,2021-05-01,01,E0,2.0,1.0,A,3.0,10.0,0.0,16.0,3.0,1.0,1.0,D,0.0,Everton,4.2,3.5,1.9,05,S Hooper,3.8,3.5,2.0,2021,2021
6.0,9.0,0.0,8.0,1.0,1.0,Sheffield United,12.0,6.0,1.25,10.0,5.5,1.3,2021-05-02,02,E0,0.0,4.0,H,6.0,8.0,0.0,20.0,11.0,0.0,1.0,H,1.0,Tottenham,13.0,5.5,1.27,05,A Marriner,12.0,5.5,1.29,2021,2021
7.0,9.0,0.0,19.0,5.0,1.0,Arsenal,2.0,3.6,3.6,2.0,3.6,3.7,2021-05-02,02,E0,2.0,0.0,A,3.0,10.0,1.0,5.0,1.0,1.0,0.0,A,2.0,Newcastle,2.05,3.6,3.5,05,M Dean,2.0,3.6,3.6,2021,2021
6.0,11.0,0.0,20.0,10.0,0.0,Wolves,2.5,3.2,2.9,2.6,3.1,2.9,2021-05-03,03,E0,1.0,1.0,D,5.0,17.0,0.0,10.0,4.0,1.0,0.0,A,2.0,West Brom,2.55,3.25,2.9,05,P Tierney,2.55,3.2,2.9,2021,2021
4.0,8.0,0.0,22.0,4.0,1.0,West Ham,2.2,3.6,3.1,2.2,3.5,3.2,2021-05-03,03,E0,2.0,1.0,A,5.0,4.0,0.0,8.0,3.0,2.0,1.0,A,2.0,Burnley,2.25,3.45,3.15,05,A Taylor,2.25,3.4,3.2,2021,2021
6.0,9.0,0.0,14.0,6.0,1.0,Newcastle,8.0,4.75,1.4,8.0,4.75,1.4,2021-05-07,07,E0,4.0,2.0,A,9.0,12.0,0.0,25.0,9.0,2.0,0.0,A,1.0,Leicester,8.0,4.7,1.4,05,D England,8.5,4.8,1.4,2021,2021
6.0,10.0,0.0,11.0,3.0,2.0,Tottenham,2.0,3.8,3.4,2.0,3.75,3.5,2021-05-08,08,E0,1.0,3.0,H,8.0,12.0,0.0,16.0,7.0,1.0,2.0,H,1.0,Leeds,2.05,3.8,3.4,05,M Oliver,2.05,3.75,3.5,2021,2021
11.0,8.0,0.0,21.0,8.0,1.0,Crystal Palace,2.45,3.2,3.0,2.55,3.25,2.85,2021-05-08,08,E0,2.0,0.0,A,5.0,11.0,0.0,7.0,0.0,1.0,0.0,A,1.0,Sheffield United,2.5,3.2,2.95,05,S Hooper,2.6,3.13,2.9,2021,2021
2.0,10.0,0.0,12.0,5.0,0.0,Chelsea,4.2,3.4,1.9,4.25,3.4,1.91,2021-05-08,08,E0,2.0,1.0,A,6.0,12.0,0.0,16.0,4.0,0.0,1.0,H,2.0,Man City,4.2,3.4,1.95,05,A Taylor,4.4,3.3,1.91,2021,2021
4.0,6.0,0.0,12.0,6.0,1.0,Southampton,11.0,6.0,1.25,10.0,6.0,1.28,2021-05-08,08,E0,0.0,2.0,H,8.0,10.0,0.0,14.0,6.0,0.0,1.0,H,0.0,Liverpool,9.5,6.0,1.3,05,K Friend,12.0,6.0,1.25,2021,2021
5.0,7.0,2.0,5.0,3.0,2.0,Brighton,2.2,3.3,3.3,2.3,3.25,3.25,2021-05-09,09,E0,1.0,2.0,H,10.0,12.0,0.0,16.0,6.0,1.0,0.0,A,2.0,Wolves,2.25,3.25,3.35,05,J Moss,2.25,3.13,3.5,2021,2021
6.0,18.0,0.0,18.0,7.0,1.0,Man United,1.8,3.8,4.2,1.75,3.9,4.5,2021-05-09,09,E0,3.0,1.0,A,5.0,13.0,1.0,11.0,5.0,0.0,1.0,H,1.0,Aston Villa,1.8,3.8,4.2,05,C Kavanagh,1.75,3.8,4.6,2021,2021
6.0,10.0,0.0,9.0,3.0,1.0,Everton,3.2,3.5,2.2,3.1,3.4,2.3,2021-05-09,09,E0,1.0,0.0,A,5.0,8.0,0.0,11.0,0.0,1.0,0.0,A,2.0,West Ham,3.25,3.4,2.25,05,S Attwell,3.25,3.4,2.25,2021,2021
6.0,9.0,0.0,12.0,1.0,2.0,West Brom,7.0,4.5,1.44,7.0,4.6,1.45,2021-05-09,09,E0,1.0,3.0,H,6.0,7.0,0.0,15.0,7.0,0.0,2.0,H,1.0,Arsenal,6.5,4.5,1.47,05,P Bankes,7.5,4.4,1.45,2021,2021
4.0,10.0,0.0,14.0,5.0,0.0,Burnley,3.3,3.4,2.2,3.3,3.3,2.25,2021-05-10,10,E0,2.0,0.0,A,8.0,11.0,0.0,21.0,3.0,2.0,0.0,A,2.0,Fulham,3.35,3.4,2.2,05,D Coote,3.4,3.25,2.25,2021,2021
4.0,12.0,0.0,12.0,3.0,0.0,Leicester,2.8,3.4,2.5,2.85,3.3,2.5,2021-05-11,11,E0,2.0,1.0,A,3.0,9.0,0.0,4.0,1.0,1.0,1.0,D,0.0,Man United,2.85,3.3,2.5,05,C Pawson,2.9,3.4,2.5,2021,2021
8.0,13.0,0.0,11.0,4.0,3.0,Crystal Palace,3.5,3.6,2.05,3.5,3.5,2.1,2021-05-11,11,E0,1.0,3.0,H,12.0,20.0,0.0,13.0,6.0,1.0,1.0,D,2.0,Southampton,3.5,3.35,2.15,05,A Madley,3.75,3.5,2.05,2021,2021
1.0,6.0,0.0,5.0,2.0,1.0,Arsenal,5.0,4.0,1.65,5.0,3.8,1.7,2021-05-12,12,E0,1.0,0.0,A,9.0,7.0,0.0,19.0,5.0,1.0,0.0,A,0.0,Chelsea,4.9,3.75,1.73,05,A Marriner,5.25,3.7,1.7,2021,2021
1.0,12.0,0.0,15.0,5.0,0.0,Everton,2.6,3.4,2.7,2.65,3.4,2.65,2021-05-13,13,E0,0.0,0.0,D,9.0,9.0,0.0,13.0,2.0,0.0,0.0,D,2.0,Aston Villa,2.55,3.35,2.8,05,M Atkinson,2.6,3.4,2.7,2021,2021
4.0,12.0,0.0,17.0,8.0,0.0,Liverpool,2.2,3.75,3.0,2.15,3.75,3.1,2021-05-13,13,E0,4.0,2.0,A,6.0,10.0,0.0,18.0,3.0,2.0,1.0,A,3.0,Man United,2.2,3.7,3.1,05,A Taylor,2.2,3.6,3.2,2021,2021
5.0,10.0,0.0,15.0,6.0,2.0,Man City,1.25,6.0,11.0,1.28,5.75,10.5,2021-05-14,14,E0,4.0,3.0,A,4.0,11.0,0.0,11.0,5.0,2.0,2.0,D,2.0,Newcastle,1.33,5.5,9.0,05,K Friend,1.29,5.75,11.0,2021,2021
8.0,10.0,0.0,16.0,6.0,1.0,Leeds,2.1,3.75,3.2,2.25,3.5,3.1,2021-05-15,15,E0,4.0,0.0,A,6.0,10.0,0.0,16.0,4.0,1.0,0.0,A,1.0,Burnley,2.2,3.6,3.1,05,G Scott,2.2,3.6,3.2,2021,2021
5.0,15.0,0.0,10.0,3.0,1.0,Fulham,3.6,3.6,2.0,3.7,3.6,2.0,2021-05-15,15,E0,1.0,3.0,H,6.0,9.0,0.0,11.0,7.0,0.0,1.0,H,0.0,Southampton,3.75,3.55,2.0,05,C Pawson,3.9,3.4,2.0,2021,2021
3.0,5.0,0.0,15.0,3.0,1.0,West Ham,2.3,3.6,2.9,2.35,3.6,2.85,2021-05-15,15,E0,1.0,1.0,D,3.0,7.0,0.0,10.0,2.0,0.0,0.0,D,1.0,Brighton,2.4,3.4,2.95,05,A Marriner,2.38,3.25,3.1,2021,2021
4.0,12.0,0.0,10.0,3.0,3.0,Sheffield United,8.5,4.75,1.36,8.5,4.6,1.4,2021-05-16,16,E0,1.0,0.0,A,11.0,8.0,0.0,16.0,6.0,1.0,0.0,A,1.0,Everton,8.0,4.7,1.4,05,A Moss,9.0,4.6,1.4,2021,2021
3.0,11.0,0.0,15.0,3.0,0.0,Wolves,6.5,4.33,1.5,6.5,4.4,1.5,2021-05-16,16,E0,0.0,2.0,H,10.0,8.0,0.0,24.0,13.0,0.0,1.0,H,1.0,Tottenham,6.0,4.2,1.55,05,M Atkinson,6.5,4.1,1.53,2021,2021
7.0,13.0,0.0,19.0,5.0,2.0,Aston Villa,2.25,3.6,3.0,2.3,3.5,3.0,2021-05-16,16,E0,2.0,3.0,H,7.0,23.0,0.0,23.0,8.0,2.0,1.0,A,3.0,Crystal Palace,2.3,3.5,3.05,05,D Coote,2.38,3.3,3.1,2021,2021
13.0,14.0,0.0,26.0,6.0,0.0,Liverpool,1.22,6.5,12.0,1.22,7.0,12.0,2021-05-16,16,E0,2.0,1.0,A,9.0,7.0,0.0,10.0,3.0,1.0,1.0,D,0.0,West Brom,1.2,6.5,15.0,05,M Dean,1.2,7.0,13.0,2021,2021
1.0,15.0,0.0,8.0,5.0,3.0,Fulham,9.0,6.0,1.28,9.0,5.75,1.3,2021-05-18,18,E0,1.0,1.0,D,6.0,10.0,0.0,13.0,6.0,0.0,1.0,H,2.0,Man United,8.25,5.5,1.33,05,L Mason,9.5,5.75,1.3,2021,2021
5.0,12.0,0.0,15.0,7.0,3.0,Leeds,2.5,3.9,2.55,2.4,3.75,2.7,2021-05-18,18,E0,2.0,0.0,A,4.0,10.0,0.0,18.0,3.0,0.0,0.0,D,0.0,Southampton,2.55,3.75,2.55,05,P Bankes,2.55,3.75,2.63,2021,2021
3.0,11.0,1.0,8.0,4.0,3.0,Man City,1.45,4.5,7.0,1.48,4.4,6.75,2021-05-18,18,E0,2.0,3.0,H,5.0,13.0,0.0,19.0,6.0,1.0,0.0,A,3.0,Brighton,1.5,4.4,6.5,05,S Attwell,1.45,4.5,7.5,2021,2021
5.0,16.0,0.0,7.0,3.0,4.0,Leicester,5.0,3.75,1.7,5.25,3.7,1.7,2021-05-18,18,E0,1.0,2.0,H,6.0,15.0,0.0,17.0,6.0,0.0,0.0,D,2.0,Chelsea,5.25,3.65,1.7,05,M Dean,5.5,3.7,1.7,2021,2021
8.0,11.0,0.0,21.0,9.0,2.0,West Ham,1.6,4.33,5.0,1.62,4.2,5.25,2021-05-19,19,E0,3.0,1.0,A,6.0,8.0,0.0,14.0,4.0,1.0,1.0,D,2.0,West Brom,1.6,4.3,5.25,05,M Oliver,1.6,4.2,5.5,2021,2021
7.0,7.0,0.0,6.0,3.0,1.0,Arsenal,1.5,4.5,6.0,1.55,4.4,5.75,2021-05-19,19,E0,3.0,1.0,A,6.0,7.0,0.0,12.0,6.0,1.0,0.0,A,2.0,Crystal Palace,1.55,4.4,5.75,05,A Taylor,1.5,4.33,6.5,2021,2021
7.0,7.0,0.0,20.0,3.0,0.0,Liverpool,1.22,7.0,11.0,1.25,6.5,10.5,2021-05-19,19,E0,3.0,0.0,A,6.0,10.0,0.0,10.0,4.0,1.0,0.0,A,0.0,Burnley,1.22,7.0,11.0,05,C Kavanagh,1.22,7.0,11.5,2021,2021
2.0,7.0,0.0,11.0,1.0,2.0,Sheffield United,4.75,3.8,1.72,4.75,3.8,1.75,2021-05-19,19,E0,0.0,1.0,H,5.0,7.0,0.0,16.0,5.0,0.0,1.0,H,0.0,Newcastle,4.6,3.85,1.73,05,R Jones,4.8,3.8,1.73,2021,2021
12.0,11.0,0.0,9.0,3.0,2.0,Wolves,4.2,3.6,1.85,4.0,3.7,1.9,2021-05-19,19,E0,0.0,1.0,H,7.0,11.0,0.0,14.0,4.0,0.0,0.0,D,0.0,Everton,4.2,3.55,1.9,05,A Madley,4.5,3.5,1.85,2021,2021
5.0,13.0,0.0,20.0,4.0,1.0,Aston Villa,6.0,4.5,1.5,5.75,4.5,1.53,2021-05-19,19,E0,2.0,1.0,A,4.0,14.0,0.0,10.0,4.0,2.0,1.0,A,1.0,Tottenham,5.5,4.7,1.53,05,C Pawson,6.0,4.6,1.5,2021,2021
3.0,8.0,0.0,5.0,1.0,0.0,Brighton,5.25,4.33,1.57,5.25,4.1,1.62,2021-05-23,23,E0,0.0,2.0,H,11.0,10.0,0.0,16.0,5.0,0.0,0.0,D,0.0,Arsenal,5.25,4.3,1.6,05,J Moss,5.5,4.1,1.62,2021,2021
9.0,12.0,1.0,23.0,7.0,3.0,Chelsea,1.45,4.6,6.5,1.48,4.5,6.5,2021-05-23,23,E0,1.0,2.0,H,2.0,11.0,0.0,6.0,3.0,0.0,1.0,H,3.0,Aston Villa,1.45,4.6,6.75,05,S Attwell,1.45,4.6,7.0,2021,2021
4.0,6.0,0.0,10.0,4.0,0.0,Newcastle,3.3,3.8,2.05,3.2,3.8,2.1,2021-05-23,23,E0,2.0,0.0,A,5.0,12.0,0.0,14.0,0.0,1.0,0.0,A,1.0,Fulham,3.3,3.8,2.05,05,C Kavanagh,3.3,3.7,2.1,2021,2021
